"","Flavor","brand","contains_pecans","contains_coffee","contains_walnuts","contains_rum","contains_cream.cheese","contains_brown.sugar","contains_cinnamon","contains_lemon.juice.concentrate","contains_pineapple","contains_marshmallow","contains_cookie.dough","contains_toffee","contains_caramel","contains_vegan","contains_chocolate","contains_peanuts","contains_almonds","contains_strawberries","contains_raspberries","contains_mangos","contains_banana","is_5"
"16236","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16237","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16238","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16239","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16240","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16241","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16242","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16243","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16244","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16245","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16246","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16247","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16248","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16249","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16250","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16251","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16252","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16253","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16254","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16255","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16256","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16257","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16258","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16259","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16260","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16261","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16262","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16263","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16264","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16265","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16266","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16267","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16268","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16269","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16270","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16271","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16272","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16273","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16274","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16275","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16276","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16277","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16278","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16279","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16280","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16281","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16282","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16283","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16284","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16285","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16286","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16287","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16288","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16289","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16290","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16291","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16292","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16293","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16294","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16295","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16296","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16297","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16298","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16299","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16300","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16301","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"16302","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16303","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16304","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16305","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16306","caramel","talenti",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"16307","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16308","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16309","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16310","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16311","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16312","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16313","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16314","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16315","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16316","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16317","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16318","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16319","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16320","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16321","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16322","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16323","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16324","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16325","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16326","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16327","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16328","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16329","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16330","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16331","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16332","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16333","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16334","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16335","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16336","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16337","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16338","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16339","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16340","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16341","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16342","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16343","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16344","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16345","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16346","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16347","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16348","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16349","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16350","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16351","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16352","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16353","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16354","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16355","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16356","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16357","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16358","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16359","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16360","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16361","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16362","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16363","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16364","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16365","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16366","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16367","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16368","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16369","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16370","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16371","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16372","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16373","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16374","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16375","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16376","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16377","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16378","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16379","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16380","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16381","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16382","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16383","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16384","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16385","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16386","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16387","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16388","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16389","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16390","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16391","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16392","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16393","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16394","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16395","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16396","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16397","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16398","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16399","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16400","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16401","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16402","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16403","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16404","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16405","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16406","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16407","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16408","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16409","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16410","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16411","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16412","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16413","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16414","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16415","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16416","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16417","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16418","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16419","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16420","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16421","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16422","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16423","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16424","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16425","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16426","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16427","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16428","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16429","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16430","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16431","butter pecan","talenti",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16432","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16433","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"16434","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16435","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16436","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16437","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16438","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16439","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16440","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"16441","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"16442","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16443","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16444","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16445","strawberry","talenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"16446","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16447","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16448","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16449","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16450","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16451","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16452","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16453","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16454","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16455","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16456","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16457","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16458","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16459","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16460","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16461","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16462","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16463","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16464","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16465","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16466","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16467","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16468","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16469","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16470","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"16471","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16472","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16473","vanilla, blueberry","talenti",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
