,key,name,subhead,description,rating,rating_count,ingredients,ingredients_as_list,parent_ingredients_as_list,parent_ingredients_as_set,contains_pecans,contains_coffee,contains_walnuts,contains_rum,contains_cream cheese,contains_brown sugar,contains_cinnamon,contains_lemon juice concentrate,contains_pineapple,contains_marshmallow,contains_cookie dough,contains_toffee,contains_caramel,contains_vegan,contains_chocolate,contains_peanuts,contains_almonds,contains_strawberries,contains_raspberries,contains_mangos,contains_banana,brand_bj,brand_breyers,brand_hd,brand_talenti
159,32_talenti,PEANUT BUTTER FUDGE SORBETTO,,"Our rich, creamy, vegan Peanut Butter Fudge sorbetto features a decadent swirl of dairy-free fudge. Don’t be surprised if you find yourself asking “How did my peanut butter find its way to the freezer? And how does it taste this good?”",4.7,77,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM","['water', 'peanuts', 'sugar', 'dextrose', 'salt', 'cocoa processed with alkali', 'corn syrup', 'coconut oil', 'chocolate', 'corn starch', 'sea salt', 'vanilla extract', 'carob bean gum', 'guar gum', 'xanthan gum']","['water', 'peanuts', 'sugar', 'dextrose', 'salt', 'cocoa processed with alkali', 'corn syrup', 'coconut oil', 'chocolate', 'corn starch', 'sea salt', 'vanilla extract', 'carob bean gum', 'guar gum', 'xanthan gum']","{'cocoa processed with alkali', 'sea salt', 'corn starch', 'vanilla extract', 'dextrose', 'peanuts', 'guar gum', 'sugar', 'xanthan gum', 'salt', 'chocolate', 'water', 'corn syrup', 'carob bean gum', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
160,33_talenti,PEANUT BUTTER VANILLA FUDGE,,"Our Peanut Butter Vanilla Fudge layer started with a decadent peanut butter gelato that is made with real salted peanut butter, (ground peanuts and salt) followed by fair trade peanut butter cups. Next, we added a fudge sauce, a vanilla gelato and finished with peanut butter cookie pieces.",4.6,38,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN","['milk', 'sugar', 'cream', 'peanuts', 'coconut oil', 'wheat flour', 'skim milk', 'water', 'cocoa processed with alkali', 'butter (cream, salt)', 'chocolate', 'dextrose', 'peanut oil', 'brown sugar', 'eggs', 'natural flavor', 'salt', 'sunflower lecithin', 'vanilla extract', 'carob bean gum', 'cocoa', 'baking soda', 'guar gum', 'soy lecithin']","['milk', 'sugar', 'cream', 'peanuts', 'coconut oil', 'wheat flour', 'skim milk', 'water', 'cocoa processed with alkali', 'butter', 'chocolate', 'dextrose', 'peanut oil', 'brown sugar', 'eggs', 'natural flavor', 'salt', 'sunflower lecithin', 'vanilla extract', 'carob bean gum', 'cocoa', 'baking soda', 'guar gum', 'soy lecithin']","{'butter', 'vanilla extract', 'skim milk', 'chocolate', 'water', 'milk', 'wheat flour', 'brown sugar', 'sunflower lecithin', 'salt', 'baking soda', 'cream', 'cocoa', 'dextrose', 'sugar', 'peanut oil', 'carob bean gum', 'natural flavor', 'cocoa processed with alkali', 'peanuts', 'guar gum', 'eggs', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
161,34_talenti,PEPPERMINT BARK GELATO,,A white chocolate peppermint gelato and semisweet chocolatey flakes combine for our Peppermint Bark gelato that tastes like winter in a pint.,4.4,71,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR","['milk', 'sugar', 'cream', 'chocolate (processed with alkali)', 'dextrose', 'cocoa butter', 'coconut and soybean oil', 'vanilla extract', 'carob gum', 'soy lecithin', 'natural flavor']","['milk', 'sugar', 'cream', 'chocolate', 'dextrose', 'cocoa butter', 'coconut and soybean oil', 'vanilla extract', 'carob gum', 'soy lecithin', 'natural flavor']","{'coconut and soybean oil', 'milk', 'vanilla extract', 'dextrose', 'sugar', 'carob gum', 'cocoa butter', 'cream', 'chocolate', 'natural flavor', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,35_talenti,PUMPKIN PIE,,"Pumpkin Pie Layers is the ultimate holiday dessert in jar! We began with an indulgent layer of pumpkin gelato, followed by a layer of pie crust pieces. We then added a layer of rich brown sugar sauce (the same one we used in our original pumpkin pie flavor). And lastly, another layer of pumpkin gelato then more pie crust pieces!",4.6,63,"MILK, SUGAR†, CREAM, WHEAT FLOUR, PUMPKIN, WATER, BUTTER, BROWN SUGAR†, COCONUT OIL, DEXTROSE†, TAPIOCA STARCH, EGG, SUNFLOWER LECITHIN, CINNAMON, NATURAL FLAVOR, CAROB BEAN GUM, SALT, CARROT POWDER (COLOR), NUTMEG, GUAR GUM, VANILLA EXTRACT","['milk', 'sugar†', 'cream', 'wheat flour', 'pumpkin', 'water', 'butter', 'brown sugar†', 'coconut oil', 'dextrose†', 'tapioca starch', 'egg', 'sunflower lecithin', 'cinnamon', 'natural flavor', 'carob bean gum', 'salt', 'carrot powder (color)', 'nutmeg', 'guar gum', 'vanilla extract']","['milk', 'sugar†', 'cream', 'wheat flour', 'pumpkin', 'water', 'butter', 'brown sugar†', 'coconut oil', 'dextrose†', 'tapioca starch', 'egg', 'sunflower lecithin', 'cinnamon', 'natural flavor', 'carob bean gum', 'salt', 'carrot powder', 'nutmeg', 'guar gum', 'vanilla extract']","{'butter', 'vanilla extract', 'nutmeg', 'pumpkin', 'dextrose†', 'tapioca starch', 'water', 'sugar†', 'brown sugar†', 'wheat flour', 'milk', 'cinnamon', 'sunflower lecithin', 'salt', 'cream', 'carob bean gum', 'carrot powder', 'natural flavor', 'guar gum', 'coconut oil', 'egg'}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,36_talenti,RASPBERRY CHEESECAKE GELATO,,We blend real cream cheese with graham cracker crust pieces and a raspberry swirl to create our Raspberry Cheesecake gelato. It’s the perfect choice when you’re looking to order a la mode but don’t want the cake half of the equation.,3.9,76,"MILK, SUGAR, CREAM, CREAM CHEESE (MILK, CREAM, CHEESE CULTURE, SALT, CAROB GUM, GUAR GUM, XANTHAN GUM), CORN SYRUP, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BALSAMIC VINEGAR (RED WINE VINEGAR, GRAPE MUST), EGG, WHOLE WHEAT GRAHAM FLOUR, RASPBERRY PUREE, VANILLA EXTRACT, CAROB GUM, MODIFIED CORN STARCH, PALM OIL, BROWN SUGAR, NATURAL FLAVOR, COLOR ADDED, CARRAGEENAN, HONEY, SALT, SOY LECITHIN","['milk', 'sugar', 'cream', 'cream cheese (milk, cream, cheese culture, salt, carob gum, guar gum, xanthan gum)', 'corn syrup', 'enriched flour (wheat flour, niacin, reduced iron, thaimin mononitrate, riboflavin, folic acid)', 'balsamic vinegar (red wine vinegar, grape must)', 'egg', 'whole wheat graham flour', 'raspberry puree', 'vanilla extract', 'carob gum', 'modified corn starch', 'palm oil', 'brown sugar', 'natural flavor', 'color added', 'carrageenan', 'honey', 'salt', 'soy lecithin']","['milk', 'sugar', 'cream', 'cream cheese', 'corn syrup', 'enriched flour', 'balsamic vinegar', 'egg', 'whole wheat graham flour', 'raspberry puree', 'vanilla extract', 'carob gum', 'modified corn starch', 'palm oil', 'brown sugar', 'natural flavor', 'color added', 'carrageenan', 'honey', 'salt', 'soy lecithin']","{'vanilla extract', 'modified corn starch', 'milk', 'raspberry puree', 'cream cheese', 'whole wheat graham flour', 'brown sugar', 'honey', 'salt', 'cream', 'palm oil', 'carrageenan', 'sugar', 'balsamic vinegar', 'carob gum', 'corn syrup', 'natural flavor', 'color added', 'egg', 'enriched flour', 'soy lecithin'}",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
164,37_talenti,ROMAN RASPBERRY SORBETTO,,"Packed with raspberries, this non-dairy, vegan sorbetto is intensely flavorful. With hints of lemon, it’s the perfect balance of tang and sweetness.",4.7,161,"RASPBERRIES, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM","['raspberries', 'water', 'sugar', 'dextrose', 'lemon juice', 'carob bean gum']","['raspberries', 'water', 'sugar', 'dextrose', 'lemon juice', 'carob bean gum']","{'dextrose', 'raspberries', 'lemon juice', 'sugar', 'water', 'carob bean gum'}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
165,38_talenti,SALTED CARAMEL TRUFFLE,,,4.7,160,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT","['milk', 'sugar', 'skim milk', 'cream', 'water', 'coconut oil', 'corn syrup', 'whole egg and egg yolk', 'cocoa processed with alkali', 'enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)', 'dextrose', 'palm oil and soybean oil', 'baking soda', 'vanilla extract', 'carob bean gum', 'sunflower lecithin', 'sea salt', 'soy lecithin', 'natural flavor', 'dried cane syrup', 'cocoa', 'butter (cream, salt)', 'guar gum', 'corn starch', 'salt']","['milk', 'sugar', 'skim milk', 'cream', 'water', 'coconut oil', 'corn syrup', 'whole egg and egg yolk', 'cocoa processed with alkali', 'enriched wheat flour', 'dextrose', 'palm oil and soybean oil', 'baking soda', 'vanilla extract', 'carob bean gum', 'sunflower lecithin', 'sea salt', 'soy lecithin', 'natural flavor', 'dried cane syrup', 'cocoa', 'butter', 'guar gum', 'corn starch', 'salt']","{'butter', 'vanilla extract', 'skim milk', 'palm oil and soybean oil', 'water', 'milk', 'whole egg and egg yolk', 'sunflower lecithin', 'salt', 'baking soda', 'cream', 'enriched wheat flour', 'corn starch', 'cocoa', 'dextrose', 'sugar', 'corn syrup', 'carob bean gum', 'dried cane syrup', 'natural flavor', 'cocoa processed with alkali', 'sea salt', 'guar gum', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
166,39_talenti,SEA SALT CARAMEL GELATO,,,4.1,146,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR","['milk', 'skim milk', 'sugar', 'cream', 'egg yolk and whole egg', 'corn syrup', 'coconut oil', 'dextrose', 'cocoa (processed with alkali)', 'sea salt', 'carob bean gum', 'vanilla extract', 'soy lecithin', 'natural flavor']","['milk', 'skim milk', 'sugar', 'cream', 'egg yolk and whole egg', 'corn syrup', 'coconut oil', 'dextrose', 'cocoa', 'sea salt', 'carob bean gum', 'vanilla extract', 'soy lecithin', 'natural flavor']","{'milk', 'sea salt', 'cocoa', 'vanilla extract', 'egg yolk and whole egg', 'skim milk', 'dextrose', 'sugar', 'cream', 'corn syrup', 'carob bean gum', 'soy lecithin', 'natural flavor', 'coconut oil'}",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
167,40_talenti,SOUTHERN BUTTER PECAN GELATO,,"Roasted pecans coated in butter and a dulce de leche swirl give our Southern Butter Pecan gelato its premium taste. Best enjoyed on rocking chair, on a porch, with a ceiling fan.",4.2,125,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT","['milk', 'sugar', 'cream', 'pecans', 'egg yolk and egg', 'dextrose', 'skim milk', 'molasses', 'corn syrup', 'carob bean gum', 'cottonseed oil', 'vanilla extract', 'salt', 'natural flavor', 'sea salt']","['milk', 'sugar', 'cream', 'pecans', 'egg yolk and egg', 'dextrose', 'skim milk', 'molasses', 'corn syrup', 'carob bean gum', 'cottonseed oil', 'vanilla extract', 'salt', 'natural flavor', 'sea salt']","{'milk', 'sea salt', 'cottonseed oil', 'vanilla extract', 'dextrose', 'skim milk', 'molasses', 'sugar', 'salt', 'cream', 'pecans', 'corn syrup', 'carob bean gum', 'egg yolk and egg', 'natural flavor'}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,41_talenti,STRAWBERRY HIBISCUS SORBETTO,,"Sweet strawberries and real hibiscus flowers are blended together for a perfectly sweet and tart dairy-free sorbetto. There is ¼ cup of real strawberries in each serving! For a pop of color, we finish with a beautiful hibiscus swirl to complete this delicious refreshing sorbetto.",4.4,14,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)","['water', 'strawberries', 'sugar', 'dextrose', 'corn syrup', 'lemon juice', 'hibiscus powder', 'hibiscus flower', 'carob bean gum', 'lime juice concentrate', 'pectin', 'vegetable juice (for color)']","['water', 'strawberries', 'sugar', 'dextrose', 'corn syrup', 'lemon juice', 'hibiscus powder', 'hibiscus flower', 'carob bean gum', 'lime juice concentrate', 'pectin', 'vegetable juice']","{'hibiscus flower', 'pectin', 'dextrose', 'lemon juice', 'sugar', 'strawberries', 'lime juice concentrate', 'water', 'corn syrup', 'carob bean gum', 'hibiscus powder', 'vegetable juice'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
169,42_talenti,VANILLA BLUEBERRY CRUMBLE GELATO,,"Our Vanilla Blueberry Crumble gelato starts with our vanilla bean gelato and is combined with a real blueberry sauce and brown sugar covered oat crumbles. It’s like eating a delicious, crispy baked dessert a la mode, all at once.",3.9,70,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL","['milk', 'sugar', 'cream', 'tapioca syrup', 'dextrose', 'rolled oats', 'coconut oil', 'wheat flour', 'blueberries', 'vanilla extract', 'brown sugar', 'natural flavor', 'carob bean gum', 'vanilla beans', 'pectin', 'guar gum', 'color added', 'salt', 'citric acid', 'lemon peel']","['milk', 'sugar', 'cream', 'tapioca syrup', 'dextrose', 'rolled oats', 'coconut oil', 'wheat flour', 'blueberries', 'vanilla extract', 'brown sugar', 'natural flavor', 'carob bean gum', 'vanilla beans', 'pectin', 'guar gum', 'color added', 'salt', 'citric acid', 'lemon peel']","{'vanilla extract', 'rolled oats', 'milk', 'wheat flour', 'pectin', 'tapioca syrup', 'brown sugar', 'salt', 'cream', 'blueberries', 'dextrose', 'sugar', 'citric acid', 'carob bean gum', 'lemon peel', 'natural flavor', 'guar gum', 'color added', 'coconut oil', 'vanilla beans'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,43_talenti,VANILLA CARAMEL SWIRL GELATO,,"Our Vanilla Caramel Swirl gelato is our simple vanilla bean gelato combined with our rich dulce de leche. It begs the question, “Where have you been all my life?”",3.6,38,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS","['milk', 'sugar', 'cream', 'skim milk', 'dextrose', 'vanilla extract', 'corn syrup', 'carob gum', 'natural flavor', 'lemon peel', 'vanilla beans']","['milk', 'sugar', 'cream', 'skim milk', 'dextrose', 'vanilla extract', 'corn syrup', 'carob gum', 'natural flavor', 'lemon peel', 'vanilla beans']","{'milk', 'vanilla extract', 'dextrose', 'skim milk', 'sugar', 'carob gum', 'cream', 'corn syrup', 'vanilla beans', 'lemon peel', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
171,44_talenti,VANILLA FUDGE COOKIE,,"Vanilla Fudge Cookie features two of our iconic gelato flavors! We started with our Talenti Double Dark Gelato on top, then created a layer of chocolate cookie chunks, followed by a fudge sauce. Next, we mixed in our Madagascan Vanilla Bean Gelato and finally, a fifth layer of chocolatey waffle cones to add a savory and sweet crunch.",4.3,114,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT","['milk', 'sugar', 'skim milk', 'cream', 'water', 'coconut oil', 'corn syrup', 'whole egg and egg yolk', 'cocoa processed with alkali', 'enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid)', 'dextrose', 'palm oil and soybean oil', 'baking soda', 'vanilla extract', 'carob bean gum', 'sunflower lecithin', 'sea salt', 'soy lecithin', 'natural flavor', 'dried cane syrup', 'cocoa', 'butter (cream, salt)', 'guar gum', 'corn starch', 'salt']","['milk', 'sugar', 'skim milk', 'cream', 'water', 'coconut oil', 'corn syrup', 'whole egg and egg yolk', 'cocoa processed with alkali', 'enriched wheat flour', 'dextrose', 'palm oil and soybean oil', 'baking soda', 'vanilla extract', 'carob bean gum', 'sunflower lecithin', 'sea salt', 'soy lecithin', 'natural flavor', 'dried cane syrup', 'cocoa', 'butter', 'guar gum', 'corn starch', 'salt']","{'butter', 'vanilla extract', 'skim milk', 'palm oil and soybean oil', 'water', 'milk', 'whole egg and egg yolk', 'sunflower lecithin', 'salt', 'baking soda', 'cream', 'enriched wheat flour', 'corn starch', 'cocoa', 'dextrose', 'sugar', 'corn syrup', 'carob bean gum', 'dried cane syrup', 'natural flavor', 'cocoa processed with alkali', 'sea salt', 'guar gum', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
172,0_breyers,Natural Vanilla,,"Our Original Vanilla Ice Cream. The way vanilla should taste! Breyers® Natural Vanilla is made with fresh cream, sugar, milk, and Rainforest Alliance Certified vanilla beans. Made with non-GMO sourced ingredients. Its distinctive taste brings out the natural goodness of your favorite fresh fruit desserts, like classic Apple Pie a la Mode or Peach Cobbler.

When William Breyer started his small ice cream business in Philadelphia in 1866, he based his recipes around simple and pure ingredients. Breyers® Natural Vanilla ice cream today still holds true to his ideals. What could be simpler than using ingredients like fresh cream, sugar, and milk? To make things even sweeter, the milk and cream are 100% Grade A and come from American cows not treated with artificial growth hormones*. We partner with our farmers all over America because milk and fresh cream are so important in one of our most popular ice cream flavors and the taste you love. We believe that the quality of our ingredients makes the most delicious vanilla ice cream.

Do you see those specks? Those are real vanilla beans. That heavenly vanilla in Natural Vanilla is also 100% sustainably sourced, so you can enjoy it even more, knowing that you’re supporting farmers and their families in Madagascar through our partnership with the Rainforest Alliance. We believe that the quality of our ingredients makes the most delicious vanilla ice cream.

Try Breyers® Natural Vanilla yourself and see if those vanilla specks and refreshing milk and cream can scoop up some smiles in your family. Want to give your dessert a twist? Check out our recipes at for fun and easy ideas!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows.",4.1,467,"MILK, CREAM, SUGAR, VEGETABLE GUM (TARA), NATURAL FLAVOR","['milk', 'cream', 'sugar', 'vegetable gum (tara)', 'natural flavor']","['milk', 'cream', 'sugar', 'vegetable gum', 'natural flavor']","{'milk', 'sugar', 'cream', 'vegetable gum', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,1_breyers,Homemade Vanilla,,"Breyers® Homemade Vanilla ice cream is thick and smooth like it was just churned. It’s how homemade should taste, which makes it the perfect pairing to your favorite homemade treats. Try it with any one of our favorite recipes, like Rice Cereal Treat Ice Cream Sandwiches, Chocolate Chip Ice Cream Pies, or even a Banana Split Ice Cream Cake! Check out for more ideas!

Part of how we make Breyers® Homemade Vanilla so good is the high quality ingredients that we put in. We start with 100% Grade A milk and cream from American cows not treated with artificial growth hormones*. We partner with our farmers all over the U.S. because milk and fresh cream are so important in our ice cream flavors and the taste you love. We pledge to use only flavors and colors from natural sources, and sustainably farmed fruit and vanilla.

Give it a try and leave us a review at or follow us @Breyers on Instagram!

*The FDA states that no significant difference has been shown between dairy derived from rBST-treated and non-rBST-treated cows. Breyers® Homemade Vanilla ice cream is thick and smooth like it was just churned.",4.4,98,"MILK, CREAM, SUGAR, CORN SYRUP, WHEY, EGG YOLKS, VEGETABLE GUMS, CAROB BEAN, TARA, GUAR, MONO AND DIGLYCERIDES, SALT, NATURAL FLAVOR, ANNATTO (FOR COLOR)","['milk', 'cream', 'sugar', 'corn syrup', 'whey', 'egg yolks', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'salt', 'natural flavor', 'annatto (for color)']","['milk', 'cream', 'sugar', 'corn syrup', 'whey', 'egg yolks', 'vegetable gums', 'carob bean', 'tara', 'guar', 'mono and diglycerides', 'salt', 'natural flavor', 'annatto']","{'milk', 'egg yolks', 'vegetable gums', 'sugar', 'carob bean', 'salt', 'cream', 'guar', 'corn syrup', 'tara', 'mono and diglycerides', 'whey', 'annatto', 'natural flavor'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
